experiment,experiment_id,condition,condition_id,stimulus_id,stimulus_name,page_id,item_id,text,question_id,question,response_true,distractor_1,distractor_2,distractor_3,para_id,page_word_id,para_word_id,stim_word_id,exp_word_id
reveil-zh,1,real,1,4,Caveman,10,46,。,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,40,40,836,4017
reveil-zh,1,real,1,4,Caveman,10,46,结,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,41,41,837,4018
reveil-zh,1,real,1,4,Caveman,10,46,果,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,42,42,838,4019
reveil-zh,1,real,1,4,Caveman,10,46,显,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,43,43,839,4020
reveil-zh,1,real,1,4,Caveman,10,46,示,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,44,44,840,4021
reveil-zh,1,real,1,4,Caveman,10,46,，,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,45,45,841,4022
reveil-zh,1,real,1,4,Caveman,10,46,他,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,46,46,842,4023
reveil-zh,1,real,1,4,Caveman,10,46,的,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,47,47,843,4024
reveil-zh,1,real,1,4,Caveman,10,46,基,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,48,48,844,4025
reveil-zh,1,real,1,4,Caveman,10,46,因,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,49,49,845,4026
reveil-zh,1,real,1,4,Caveman,10,46,与,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,50,50,846,4027
reveil-zh,1,real,1,4,Caveman,10,46,当,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,51,51,847,4028
reveil-zh,1,real,1,4,Caveman,10,46,今,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,52,52,848,4029
reveil-zh,1,real,1,4,Caveman,10,46,北,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,53,53,849,4030
reveil-zh,1,real,1,4,Caveman,10,46,欧,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,54,54,850,4031
reveil-zh,1,real,1,4,Caveman,10,46,人,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,55,55,851,4032
reveil-zh,1,real,1,4,Caveman,10,46,，,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,56,56,852,4033
reveil-zh,1,real,1,4,Caveman,10,46,尤,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,57,57,853,4034
reveil-zh,1,real,1,4,Caveman,10,46,其,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,58,58,854,4035
reveil-zh,1,real,1,4,Caveman,10,46,是,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,59,59,855,4036
reveil-zh,1,real,1,4,Caveman,10,46,瑞,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,60,60,856,4037
reveil-zh,1,real,1,4,Caveman,10,46,典,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,61,61,857,4038
reveil-zh,1,real,1,4,Caveman,10,46,和,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,62,62,858,4039
reveil-zh,1,real,1,4,Caveman,10,46,芬,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,63,63,859,4040
reveil-zh,1,real,1,4,Caveman,10,46,兰,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,64,64,860,4041
reveil-zh,1,real,1,4,Caveman,10,46,人,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,65,65,861,4042
reveil-zh,1,real,1,4,Caveman,10,46,的,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,66,66,862,4043
reveil-zh,1,real,1,4,Caveman,10,46,基,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,67,67,863,4044
reveil-zh,1,real,1,4,Caveman,10,46,因,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,68,68,864,4045
reveil-zh,1,real,1,4,Caveman,10,46,最,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,69,69,865,4046
reveil-zh,1,real,1,4,Caveman,10,46,为,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,70,70,866,4047
reveil-zh,1,real,1,4,Caveman,10,46,接,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,71,71,867,4048
reveil-zh,1,real,1,4,Caveman,10,46,近,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,72,72,868,4049
reveil-zh,1,real,1,4,Caveman,10,46,。,4,哪个地区的现代人基因与中石器时代的狩猎采集者最为相近？,北欧,欧洲，但不包括瑞典和芬兰,西班牙,欧洲以外的地区,0,73,73,869,4050
reveil-zh,1,real,1,5,10am,1,47,为,,,,,,,0,0,0,0,4051
reveil-zh,1,real,1,5,10am,1,47,什,,,,,,,0,1,1,1,4052
reveil-zh,1,real,1,5,10am,1,47,么,,,,,,,0,2,2,2,4053
reveil-zh,1,real,1,5,10am,1,47,你,,,,,,,0,3,3,3,4054
reveil-zh,1,real,1,5,10am,1,47,的,,,,,,,0,4,4,4,4055
reveil-zh,1,real,1,5,10am,1,47,工,,,,,,,0,5,5,5,4056
reveil-zh,1,real,1,5,10am,1,47,作,,,,,,,0,6,6,6,4057
reveil-zh,1,real,1,5,10am,1,47,应,,,,,,,0,7,7,7,4058
reveil-zh,1,real,1,5,10am,1,47,该,,,,,,,0,8,8,8,4059
reveil-zh,1,real,1,5,10am,1,47,从,,,,,,,0,9,9,9,4060
reveil-zh,1,real,1,5,10am,1,47,上,,,,,,,0,10,10,10,4061
reveil-zh,1,real,1,5,10am,1,47,午,,,,,,,0,11,11,11,4062
reveil-zh,1,real,1,5,10am,1,47,十,,,,,,,0,12,12,12,4063
reveil-zh,1,real,1,5,10am,1,47,点,,,,,,,0,13,13,13,4064
reveil-zh,1,real,1,5,10am,1,47,开,,,,,,,0,14,14,14,4065
reveil-zh,1,real,1,5,10am,1,47,始,,,,,,,0,15,15,15,4066
reveil-zh,1,real,1,5,10am,1,47,许,,,,,,,1,16,0,16,4067
reveil-zh,1,real,1,5,10am,1,47,多,,,,,,,1,17,1,17,4068
reveil-zh,1,real,1,5,10am,1,47,人,,,,,,,1,18,2,18,4069
reveil-zh,1,real,1,5,10am,1,47,深,,,,,,,1,19,3,19,4070
reveil-zh,1,real,1,5,10am,1,47,知,,,,,,,1,20,4,20,4071
reveil-zh,1,real,1,5,10am,1,47,自,,,,,,,1,21,5,21,4072
reveil-zh,1,real,1,5,10am,1,47,己,,,,,,,1,22,6,22,4073
reveil-zh,1,real,1,5,10am,1,47,长,,,,,,,1,23,7,23,4074
reveil-zh,1,real,1,5,10am,1,47,期,,,,,,,1,24,8,24,4075
reveil-zh,1,real,1,5,10am,1,47,睡,,,,,,,1,25,9,25,4076
reveil-zh,1,real,1,5,10am,1,47,眠,,,,,,,1,26,10,26,4077
reveil-zh,1,real,1,5,10am,1,47,不,,,,,,,1,27,11,27,4078
reveil-zh,1,real,1,5,10am,1,47,足,,,,,,,1,28,12,28,4079
reveil-zh,1,real,1,5,10am,1,47,，,,,,,,,1,29,13,29,4080
reveil-zh,1,real,1,5,10am,1,47,但,,,,,,,1,30,14,30,4081
reveil-zh,1,real,1,5,10am,1,47,如,,,,,,,1,31,15,31,4082
reveil-zh,1,real,1,5,10am,1,47,果,,,,,,,1,32,16,32,4083
reveil-zh,1,real,1,5,10am,1,47,有,,,,,,,1,33,17,33,4084
reveil-zh,1,real,1,5,10am,1,47,一,,,,,,,1,34,18,34,4085
reveil-zh,1,real,1,5,10am,1,47,个,,,,,,,1,35,19,35,4086
reveil-zh,1,real,1,5,10am,1,47,简,,,,,,,1,36,20,36,4087
reveil-zh,1,real,1,5,10am,1,47,单,,,,,,,1,37,21,37,4088
reveil-zh,1,real,1,5,10am,1,47,的,,,,,,,1,38,22,38,4089
reveil-zh,1,real,1,5,10am,1,47,方,,,,,,,1,39,23,39,4090
reveil-zh,1,real,1,5,10am,1,47,法,,,,,,,1,40,24,40,4091
reveil-zh,1,real,1,5,10am,1,47,可,,,,,,,1,41,25,41,4092
reveil-zh,1,real,1,5,10am,1,47,以,,,,,,,1,42,26,42,4093
reveil-zh,1,real,1,5,10am,1,47,改,,,,,,,1,43,27,43,4094
reveil-zh,1,real,1,5,10am,1,47,善,,,,,,,1,44,28,44,4095
reveil-zh,1,real,1,5,10am,1,47,这,,,,,,,1,45,29,45,4096
reveil-zh,1,real,1,5,10am,1,47,种,,,,,,,1,46,30,46,4097
reveil-zh,1,real,1,5,10am,1,47,状,,,,,,,1,47,31,47,4098
reveil-zh,1,real,1,5,10am,1,47,况,,,,,,,1,48,32,48,4099
reveil-zh,1,real,1,5,10am,1,47,—,,,,,,,1,49,33,49,4100
reveil-zh,1,real,1,5,10am,1,47,—,,,,,,,1,50,34,50,4101
reveil-zh,1,real,1,5,10am,1,47,晚,,,,,,,1,51,35,51,4102
reveil-zh,1,real,1,5,10am,1,47,一,,,,,,,1,52,36,52,4103
reveil-zh,1,real,1,5,10am,1,47,点,,,,,,,1,53,37,53,4104
reveil-zh,1,real,1,5,10am,1,47,开,,,,,,,1,54,38,54,4105
reveil-zh,1,real,1,5,10am,1,47,始,,,,,,,1,55,39,55,4106
reveil-zh,1,real,1,5,10am,1,47,一,,,,,,,1,56,40,56,4107
reveil-zh,1,real,1,5,10am,1,47,天,,,,,,,1,57,41,57,4108
reveil-zh,1,real,1,5,10am,1,47,的,,,,,,,1,58,42,58,4109
reveil-zh,1,real,1,5,10am,1,47,工,,,,,,,1,59,43,59,4110
reveil-zh,1,real,1,5,10am,1,47,作,,,,,,,1,60,44,60,4111
reveil-zh,1,real,1,5,10am,1,47,或,,,,,,,1,61,45,61,4112
reveil-zh,1,real,1,5,10am,1,47,学,,,,,,,1,62,46,62,4113
reveil-zh,1,real,1,5,10am,1,47,习,,,,,,,1,63,47,63,4114
reveil-zh,1,real,1,5,10am,1,47,，,,,,,,,1,64,48,64,4115
reveil-zh,1,real,1,5,10am,1,47,会,,,,,,,1,65,49,65,4116
reveil-zh,1,real,1,5,10am,1,47,不,,,,,,,1,66,50,66,4117
reveil-zh,1,real,1,5,10am,1,47,会,,,,,,,1,67,51,67,4118
reveil-zh,1,real,1,5,10am,1,47,带,,,,,,,1,68,52,68,4119
reveil-zh,1,real,1,5,10am,1,47,来,,,,,,,1,69,53,69,4120
reveil-zh,1,real,1,5,10am,1,47,意,,,,,,,1,70,54,70,4121
reveil-zh,1,real,1,5,10am,1,47,想,,,,,,,1,71,55,71,4122
reveil-zh,1,real,1,5,10am,1,47,不,,,,,,,1,72,56,72,4123
reveil-zh,1,real,1,5,10am,1,47,到,,,,,,,1,73,57,73,4124
reveil-zh,1,real,1,5,10am,1,47,的,,,,,,,1,74,58,74,4125
reveil-zh,1,real,1,5,10am,1,47,好,,,,,,,1,75,59,75,4126
reveil-zh,1,real,1,5,10am,1,47,处,,,,,,,1,76,60,76,4127
reveil-zh,1,real,1,5,10am,1,47,呢,,,,,,,1,77,61,77,4128
reveil-zh,1,real,1,5,10am,1,47,？,,,,,,,1,78,62,78,4129
reveil-zh,1,real,1,5,10am,2,48,在,,,,,,,0,0,0,79,4130
reveil-zh,1,real,1,5,10am,2,48,英,,,,,,,0,1,1,80,4131
reveil-zh,1,real,1,5,10am,2,48,国,,,,,,,0,2,2,81,4132
reveil-zh,1,real,1,5,10am,2,48,科,,,,,,,0,3,3,82,4133
reveil-zh,1,real,1,5,10am,2,48,学,,,,,,,0,4,4,83,4134
reveil-zh,1,real,1,5,10am,2,48,节,,,,,,,0,5,5,84,4135
reveil-zh,1,real,1,5,10am,2,48,的,,,,,,,0,6,6,85,4136
reveil-zh,1,real,1,5,10am,2,48,一,,,,,,,0,7,7,86,4137
reveil-zh,1,real,1,5,10am,2,48,场,,,,,,,0,8,8,87,4138
reveil-zh,1,real,1,5,10am,2,48,演,,,,,,,0,9,9,88,4139
reveil-zh,1,real,1,5,10am,2,48,讲,,,,,,,0,10,10,89,4140
reveil-zh,1,real,1,5,10am,2,48,中,,,,,,,0,11,11,90,4141
reveil-zh,1,real,1,5,10am,2,48,，,,,,,,,0,12,12,91,4142
reveil-zh,1,real,1,5,10am,2,48,牛,,,,,,,0,13,13,92,4143
reveil-zh,1,real,1,5,10am,2,48,津,,,,,,,0,14,14,93,4144
reveil-zh,1,real,1,5,10am,2,48,大,,,,,,,0,15,15,94,4145
reveil-zh,1,real,1,5,10am,2,48,学,,,,,,,0,16,16,95,4146
reveil-zh,1,real,1,5,10am,2,48,睡,,,,,,,0,17,17,96,4147
reveil-zh,1,real,1,5,10am,2,48,眠,,,,,,,0,18,18,97,4148
reveil-zh,1,real,1,5,10am,2,48,与,,,,,,,0,19,19,98,4149
reveil-zh,1,real,1,5,10am,2,48,昼,,,,,,,0,20,20,99,4150
reveil-zh,1,real,1,5,10am,2,48,夜,,,,,,,0,21,21,100,4151
reveil-zh,1,real,1,5,10am,2,48,节,,,,,,,0,22,22,101,4152
reveil-zh,1,real,1,5,10am,2,48,律,,,,,,,0,23,23,102,4153
reveil-zh,1,real,1,5,10am,2,48,神,,,,,,,0,24,24,103,4154
reveil-zh,1,real,1,5,10am,2,48,经,,,,,,,0,25,25,104,4155
reveil-zh,1,real,1,5,10am,2,48,科,,,,,,,0,26,26,105,4156
reveil-zh,1,real,1,5,10am,2,48,学,,,,,,,0,27,27,106,4157
reveil-zh,1,real,1,5,10am,2,48,研,,,,,,,0,28,28,107,4158
reveil-zh,1,real,1,5,10am,2,48,究,,,,,,,0,29,29,108,4159
reveil-zh,1,real,1,5,10am,2,48,所,,,,,,,0,30,30,109,4160
reveil-zh,1,real,1,5,10am,2,48,的,,,,,,,0,31,31,110,4161
reveil-zh,1,real,1,5,10am,2,48,临,,,,,,,0,32,32,111,4162
reveil-zh,1,real,1,5,10am,2,48,床,,,,,,,0,33,33,112,4163
reveil-zh,1,real,1,5,10am,2,48,研,,,,,,,0,34,34,113,4164
reveil-zh,1,real,1,5,10am,2,48,究,,,,,,,0,35,35,114,4165
reveil-zh,1,real,1,5,10am,2,48,员,,,,,,,0,36,36,115,4166
reveil-zh,1,real,1,5,10am,2,48,保,,,,,,,0,37,37,116,4167
reveil-zh,1,real,1,5,10am,2,48,罗,,,,,,,0,38,38,117,4168
reveil-zh,1,real,1,5,10am,2,48,·,,,,,,,0,39,39,118,4169
reveil-zh,1,real,1,5,10am,2,48,凯,,,,,,,0,40,40,119,4170
reveil-zh,1,real,1,5,10am,2,48,利,,,,,,,0,41,41,120,4171
reveil-zh,1,real,1,5,10am,2,48,博,,,,,,,0,42,42,121,4172
reveil-zh,1,real,1,5,10am,2,48,士,,,,,,,0,43,43,122,4173
reveil-zh,1,real,1,5,10am,2,48,呼,,,,,,,0,44,44,123,4174
reveil-zh,1,real,1,5,10am,2,48,吁,,,,,,,0,45,45,124,4175
reveil-zh,1,real,1,5,10am,2,48,，,,,,,,,0,46,46,125,4176
reveil-zh,1,real,1,5,10am,2,48,学,,,,,,,0,47,47,126,4177
reveil-zh,1,real,1,5,10am,2,48,校,,,,,,,0,48,48,127,4178
reveil-zh,1,real,1,5,10am,2,48,应,,,,,,,0,49,49,128,4179
reveil-zh,1,real,1,5,10am,2,48,调,,,,,,,0,50,50,129,4180
reveil-zh,1,real,1,5,10am,2,48,整,,,,,,,0,51,51,130,4181
reveil-zh,1,real,1,5,10am,2,48,上,,,,,,,0,52,52,131,4182
reveil-zh,1,real,1,5,10am,2,48,课,,,,,,,0,53,53,132,4183
reveil-zh,1,real,1,5,10am,2,48,时,,,,,,,0,54,54,133,4184
reveil-zh,1,real,1,5,10am,2,48,间,,,,,,,0,55,55,134,4185
reveil-zh,1,real,1,5,10am,2,48,，,,,,,,,0,56,56,135,4186
reveil-zh,1,real,1,5,10am,2,48,以,,,,,,,0,57,57,136,4187
reveil-zh,1,real,1,5,10am,2,48,顺,,,,,,,0,58,58,137,4188
reveil-zh,1,real,1,5,10am,2,48,应,,,,,,,0,59,59,138,4189
reveil-zh,1,real,1,5,10am,2,48,学,,,,,,,0,60,60,139,4190
reveil-zh,1,real,1,5,10am,2,48,生,,,,,,,0,61,61,140,4191
reveil-zh,1,real,1,5,10am,2,48,的,,,,,,,0,62,62,141,4192
reveil-zh,1,real,1,5,10am,2,48,生,,,,,,,0,63,63,142,4193
reveil-zh,1,real,1,5,10am,2,48,物,,,,,,,0,64,64,143,4194
reveil-zh,1,real,1,5,10am,2,48,节,,,,,,,0,65,65,144,4195
reveil-zh,1,real,1,5,10am,2,48,律,,,,,,,0,66,66,145,4196
reveil-zh,1,real,1,5,10am,2,48,。,,,,,,,0,67,67,146,4197
reveil-zh,1,real,1,5,10am,3,49,这,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,0,0,147,4198
reveil-zh,1,real,1,5,10am,3,49,样,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,1,1,148,4199
reveil-zh,1,real,1,5,10am,3,49,不,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,2,2,149,4200
reveil-zh,1,real,1,5,10am,3,49,仅,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,3,3,150,4201
reveil-zh,1,real,1,5,10am,3,49,能,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,4,4,151,4202
reveil-zh,1,real,1,5,10am,3,49,提,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,5,5,152,4203
reveil-zh,1,real,1,5,10am,3,49,升,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,6,6,153,4204
reveil-zh,1,real,1,5,10am,3,49,认,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,7,7,154,4205
reveil-zh,1,real,1,5,10am,3,49,知,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,8,8,155,4206
reveil-zh,1,real,1,5,10am,3,49,能,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,9,9,156,4207
reveil-zh,1,real,1,5,10am,3,49,力,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,10,10,157,4208
reveil-zh,1,real,1,5,10am,3,49,和,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,11,11,158,4209
reveil-zh,1,real,1,5,10am,3,49,考,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,12,12,159,4210
reveil-zh,1,real,1,5,10am,3,49,试,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,13,13,160,4211
reveil-zh,1,real,1,5,10am,3,49,成,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,14,14,161,4212
reveil-zh,1,real,1,5,10am,3,49,绩,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,15,15,162,4213
reveil-zh,1,real,1,5,10am,3,49,，,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,16,16,163,4214
reveil-zh,1,real,1,5,10am,3,49,还,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,17,17,164,4215
reveil-zh,1,real,1,5,10am,3,49,可,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,18,18,165,4216
reveil-zh,1,real,1,5,10am,3,49,改,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,19,19,166,4217
reveil-zh,1,real,1,5,10am,3,49,善,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,20,20,167,4218
reveil-zh,1,real,1,5,10am,3,49,健,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,21,21,168,4219
reveil-zh,1,real,1,5,10am,3,49,康,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,22,22,169,4220
reveil-zh,1,real,1,5,10am,3,49,状,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,23,23,170,4221
reveil-zh,1,real,1,5,10am,3,49,况,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,24,24,171,4222
reveil-zh,1,real,1,5,10am,3,49,，,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,25,25,172,4223
reveil-zh,1,real,1,5,10am,3,49,因,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,26,26,173,4224
reveil-zh,1,real,1,5,10am,3,49,为,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,27,27,174,4225
reveil-zh,1,real,1,5,10am,3,49,睡,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,28,28,175,4226
reveil-zh,1,real,1,5,10am,3,49,眠,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,29,29,176,4227
reveil-zh,1,real,1,5,10am,3,49,不,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,30,30,177,4228
reveil-zh,1,real,1,5,10am,3,49,足,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,31,31,178,4229
reveil-zh,1,real,1,5,10am,3,49,已,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,32,32,179,4230
reveil-zh,1,real,1,5,10am,3,49,被,1,凯利博士对当前学校的上课时间有何看法？,不利于学生健康,对患有糖尿病、抑郁症等健康问题的学生尤为不利,符合学生的自然睡眠节律,对学生和教师来说都过早,0,33,33,180,4231
